ID,numgames,totalwinnings,name,year,occ,loc,studentflag
6429,2,58200,Frank Dempsey,2004,government attorney,"Bagdad, Kentucky",
6769,1,8000,Pat Garahan,2010,inventor,"Coronado, California",
6768,2,37598,Matt Drury,2010,government analyst,"New York, New York",
6767,2,29968,Stacy Braverman,2010,public interest lawyer,"Washington, D.C",
6766,1,50,Emily Cloyd,2010,climate scientist,"Troy, Michigan",
6765,2,25000,Manny Maldonado III,2010,high school chemistry teacher,"Horizon City, Texas",
6764,1,8999,Melissa Kowalski,2010,graduate student of English,"Bedminster, Pennsylvania",
6763,1,10000,Kerry Smith,2010,baking and pastry art student,"Midland, Michigan",
6762,1,1500,Huat Lim,2010,premedical student,"Seattle, Washington",
6761,1,20600,Susan Malmo,2010,English professor,"Waddell, Arizona",
6760,1,399,Sean Burns,2010,assistant chorale director and test prep instructor,"Hatfield, Pennsylvania",
229,2,25200,Gardner Stern,1986,marketing consultant,"Chicago, Illinois",
228,3,40197,Ted Stratton,2005,reporter,"Cleveland Heights, Ohio",
227,1,7900,Matt Weedman,2005,graduate student,"Johnson City, Tennessee",
226,1,11999,Jonathan Smillie,2005,software trainer,"Jeffersonville, Indiana",
225,2,38206,Jen Noon,2005,editor,"Woburn, Massachusetts",
224,1,10199,Ali Moss,2005,college student,"Great Neck, New York",
223,2,36800,Steve Kaplan,2005,law student,"San Diego, California",
222,1,14400,Rosann O'Reilly,2005,elementary school teacher,"the Bronx, New York",
221,1,14400,Scott Johnson,2005,radio announcer,"Lexington, Kentucky",
220,1,7900,Tom Stenson,2005,law student,"Media, Pennsylvania",
2509,2,60800,Nathalie Henderson,2006,housewife,"Baton Rouge, Louisiana",
2508,2,33202,Lauren Hirs,2006,market research analyst,"Plano, Texas",
2507,1,1,Dan Cordova,2006,sales representative,"Santa Ana, California",
2506,1,0,Tom Geoffino,1997,librarian,"North Haven, Connecticut",
2505,1,0,Judy Hutchison,1997,commercial banking relationship manager,"Portland, Oregon",
2504,2,8200,Hugh Palmer,1997,voiceover artist,"Los Angeles, California",
2503,1,6500,Fritz Torp,1997,high school English teacher,"Santa Cruz, California",
2502,1,5600,Nancy Hungerford-Levine,1997,college student,"Milwaukie, Oregon",
2501,3,51603,Joyce Gray,1997,Spanish teacher,"Anchorage, Alaska",
2500,1,10600,Cathy Friedman,1997,homemaker,"Redmond, Washington",
5043,2,57198,Sven Sinclair,2008,economist and actuary,"Burke, Virginia",
5042,1,0,Alyssa Hesse,2008,waitress,"Hastings, Minnesota",
1256,1,2400,Myretta Robens,1996,technology & operations manager,"Medford, Massachusetts",
1257,5,71995,Nico Martinez,2005,junior at Stanford University,"Bloomfield Hills, Michigan",TRUE
1254,1,6900,Chris Breen,2005,sophomore at Princeton University,"Springfield, Massachusetts",TRUE
1255,1,100,Ronny Kaye,1996,teacher and writer,"Portsmouth, New Hampshire",
1252,4,46000,Adam Pinson,2005,senior at the University of Alabama at Birmingham,"Pinson, Alabama",TRUE
1253,1,2199,Chelsea He,2005,sophomore at Duke University,"Raleigh, North Carolina",TRUE
1623,1,7400,Faith Dawson,1998,communications coordinator,"New Orleans, Louisiana",
1250,3,19794,Melissa Littman,1996,textbook editor,"Worthington, Ohio",
3206,4,28004,Pat Phillips,2001,administrative assistant,"Brea, California",
1251,1,0,Peter Nielsen,1996,teacher,"Austin, Texas",
3205,1,900,Emily Voytek,2001,computer programmer,"New York City, New York",
3204,1,3610,Peyton Paxson,2001,college professor,"Westford, Massachusetts",
5186,1,18200,Robin Kutner,2004,,"Newtown, Pennsylvania",
3202,2,15200,Ellen Carson,2001,attorney and physician,"Brooklyn, New York",
3201,1,600,Raymon Colbert,2001,production artist,"Tarzana, California",
1624,1,9500,Carolyn Eichner,2006,historian and professor of women's studies,"Tampa, Florida",
5188,1,500,Cindy Kratzer,2002,educator,"Marina del Rey, California",
1128,3,58185,Melissa Prepster,2005,teacher,"Kyle, Texas",
1129,1,7400,Ted Barnett,2005,physician,"Elm Grove, Wisconsin",
5189,1,2400,Janice Eisen,2002,writer and editor,"Brookfield, Wisconsin",
1120,1,10001,Caren Chancey,2005,graduate student,"Baltimore, Maryland",
1121,1,2501,Kent Rasmussen,1990,editor and writer,"Berkeley, California",
1122,1,1400,Barbara Murray,1990,chief operations officer,"Cardiff, California",
1123,1,5600,Brendan Beier,2005,graduate student,"Pleasantville, New York",
1125,1,50,Mark Saltzman,1990,writer,"New York City, New York",
1126,2,16798,Tom Stimson,1990,attorney,"El Cerrito, California",
1127,1,0,Mike Clark,1990,writer,"Ventura, California",
8516,2,8800,Sonrisa Cooper,2013,project assistant,"Jamaica Plain, Massachusetts",
8041,1,1,Anne Fierro,2012,attorney,"Fort Lee, New Jersey",
8042,1,102,John-Clark Levin,2012,writer,"Ojai, California",
8515,1,900,Steve Bowie,1985,engineer,"Lancaster, California",
8512,2,40790,Laura Amundson,2013,former criminal defense attorney,"Des Moines, Iowa",
8513,1,1,Alan Lefkowitz,1985,advertising consultant,"Los Angeles, California",
8046,1,2500,Barry Peterson,2012,financial risk analyst,"El Paso, Texas",
8511,1,9199,Darryl Campbell,2013,data analyst,"Seattle, Washington",
8048,1,21100,John Mahone,2012,SAT teacher,"Brooklyn, New York",
8049,8,112000,Paul Nelson,2012,Senate staff aide,"Iowa City, Iowa",
8518,1,400,Sue Gouldley,1987,underwriter,"Somers Point, New Jersey",
8519,1,11400,Meg Shreve,1987,attorney,"Bolinas, California",
559,1,100,Barbara Findley,1997,math teacher,"Hurley, New York",
558,1,2700,Hap Erstein,1997,theater critic,"West Palm Beach, Florida",
555,3,33003,Paul Thompson,1995,human resources manager,"Cheverly, Maryland",
4776,4,64004,Bryan Johnson,2008,teacher and doctoral student,"Los Angeles, California",
4777,2,20202,Veronica Lee,1999,junior at the University of Oregon,"Eugene, Oregon",TRUE
4774,2,10800,Meg Audette,1999,junior at Wofford College,"Ocala, Florida",TRUE
4775,1,500,Kathleen Meriwether,2008,attorney and risk consultant,"Yardley, Pennsylvania",
4772,1,900,Julie Ann Cohen,1999,sophomore at the University of Michigan,"Marietta, Georgia",TRUE
4773,2,18000,Stephen James,1999,senior at the University of North Texas,"Lewisville, Texas",TRUE
4770,4,28000,Katie King,1999,junior at the University of Kentucky,"Charleston, West Virginia",TRUE
4771,1,600,Paul Marchegiani,1999,senior at Northwestern University,"Evanston, Illinois",TRUE
4778,2,20404,Jason McClellan,1999,freshman at Texas A&M,"Houston, Texas",TRUE
4779,1,100,Nicole Thibodeau,1999,junior at the University of Illinois-Chicago,"Elmwood Park, Illinois",TRUE
5818,1,0,Brooke Anthony,2009,attorney,"Brookhaven, New York",
5819,2,24802,Chris Norlin,2009,compliance coordinator,"Escondido, California",
5810,1,1999,John Fennell,2002,import and export manager,"McLean, Virginia",
5811,1,1500,Chris Shar,2002,Ph.D. student and professor,"York, Pennsylvania",
5812,1,1,Scott Quick,2002,writer,"Zionsville, Indiana",
5813,1,4300,Margaret Eves,2002,sales representative,"Marietta, Georgia",
5814,1,100,Alan Kluegel,2009,attorney,"Urbana, Illinois",
5815,1,14850,Noelle McHugh,2009,graphic designer,"Eastchester, New York",
5816,2,60000,Carolyn Young,2009,homemaker,"Marietta, Georgia",
5817,1,3600,Garrett Laws Weinberg,2009,software engineer,"Arlington, Massachusetts",
4619,4,84800,Melissa Prusi,2008,marketing writer,"Negaunee, Michigan",
4618,1,200,Steven Melendez,2008,computer consultant,"Cambridge, Massachusetts",
4611,2,20402,Matt Keller,2000,sophomore at Vanderbilt University,"Bettendorf, Iowa",TRUE
4610,1,2500,Iyesatu Kamara,2000,sophomore at the University of Washington,"Seattle, Washington",TRUE
4613,2,34000,Amanda Freisem,2008,labor services representative,"Brentwood, New York",
4612,1,3200,Joe McGuinness,2008,compliance manager,"Bear, Delaware",
4615,2,510,Murtaza Sutarwalla,2008,attorney,"Houston, Texas",
4614,1,100,Kate Pedersen,2008,medical student,"Springfield, Illinois",
4617,2,43200,Ethan Brosowsky,2008,actor,"Los Angeles, California",
4616,1,200,Joanna Ramsey,2008,elementary school teacher,"Santa Fe, New Mexico",
4881,1,8401,Tim Wilson,2008,college professor,"DeBary, Florida",
2707,3,32850,Robert Manuel,1997,analyst,"San Francisco, California",
146,1,800,Jennifer West,2004,library technician and stage manager,"Salinas, California",
5458,3,91203,Jim Davis,2008,college music and humanities instructor,"Freeport, Illinois",
144,3,87603,Grayson Holmes,2004,legal assistant,"Washington, D.C",
145,1,600,Harry Sering,2004,retail manager,"Indianapolis, Indiana",
142,1,2,Ethan de Seife,2004,graduate student,"Madison, Wisconsin",
143,1,24600,Cliff Kowalczyk,2004,trucking subcontractor,"Lakewood, Ohio",
140,3,57000,Joel Kahn,2004,physician,"Irvine, California",
141,1,600,Maureen McKay,2004,systems engineer,"Potomac Falls, Virginia",
2701,4,18396,Steve Douches,1997,high school math teacher,"Fairfax, Virginia",
148,1,0,Michael Kalk,2004,retired programmer,"Austin, Texas",
149,1,5600,Emily Lawrence,2004,attorney,"Philadelphia, Pennsylvania",
4887,1,1625,Jim Austgen,1999,system analyst,"Winfield, Illinois",
3342,2,24000,Rocco Sinisi,2000,police officer,"Rockville Centre, New York",
5451,1,25400,Bob Demaree,2003,college professor,"Platteville, Wisconsin",
5452,1,8800,Carol Curtis,2003,human resources manager,"Troy, Michigan",
2713,2,11402,Joel Rayburn,1997,Army captain,"Crescent, Oklahoma",
2710,1,5399,Barbara Blake,1997,programs manager,"Orlando, Florida",
2711,2,15000,Matt Radulski,1997,industrial repair representative,"Branford, Connecticut",
2716,1,5700,Larry Dundas,1987,police officer,"South Philadelphia, Pennsylvania",
2717,1,0,Susan Wilcox,1987,video production manager,"Honolulu, Hawaii",
2714,3,60003,Dave Meddish,2006,alternative print coordinator,"Moscow, Idaho",
2715,1,8000,Caroline Waddell Zarzar,2006,graduate student,"Durham, North Carolina",
3346,1,2400,Ellen Alers,2000,archivist,"Washington, D.C",
2718,8,62400,Richard Cordray,1987,judicial clerk,"Grove City, Ohio",
2719,1,0,Scott Myers,1987,teacher,"Covina, California",
3347,1,300,Maggie Harris,2000,program coordinator,"Sautee, Georgia",
7221,1,8800,Carlee Jensen,2011,senior,"Santa Monica, California",TRUE
7220,1,7799,Cosi Audi,2011,junior,"North Canton, Ohio",TRUE
7955,2,44000,Doug Thornton,2012,information technology manager,"Chesterfield, Virginia",
7222,2,48400,Erin Hart,2011,junior,"Benton Harbor, Michigan",TRUE
7225,1,1,Eileen Anderson,1988,registered nurse and childbirth educator,"Baldwin, New York",
7224,1,11000,Phil Nauss,1988,writer,"Salt Lake City, Utah",
7227,1,399,Mark Pudlow,2011,teachers' union spokesman,"Havana, Florida",
7950,1,0,Zack Knowles,2012,secretary,"Baltimore, Maryland",
7229,3,34797,Carl Bradshaw,2011,financial manager,"St. Louis, Missouri",
7228,1,2200,Sara Lichterman,2011,web editor,"Arlington, Virginia",
3345,1,-100,David Grindle,2000,opera stage manager,"Atlanta, Georgia",
7959,2,30402,Alison Parakh,2012,personal trainer,"Santa Barbara, California",
7958,4,42800,Bill Pitassy,1994,labor attorney,"Cranford, New Jersey",
6248,1,22000,Parker Norton,2009,12-year-old,"Knoxville, Tennessee",TRUE
6249,1,7800,Tayonna Jones,2009,12-year-old,"Indianapolis, Indiana",TRUE
6240,1,11000,John Fabros,2000,12-year-old,"Downers Grove, Illinois",TRUE
6241,1,5200,Amy Mandel,2000,12-year-old,"Miami, Florida",TRUE
6242,1,6500,Michelle Schrier,2009,11-year-old,"Potomac, Maryland",TRUE
6243,1,5998,Ethan Russo,2009,11-year-old,"Austin, Texas",TRUE
6244,1,15201,Gabby Dannunzio,2009,12-year-old,"Largo, Florida",TRUE
6245,1,11600,Derek Schaible,2000,11-year-old,"St. Paul, Minnesota",TRUE
6246,1,12200,Katie Fulton,2000,12-year-old,"Tewksbury, Massachusetts",TRUE
8871,7,32200,Jim Scott,1990,college student,"Charlottesville, Virginia",
8870,1,3600,Mark Thompson,1990,realtor,"Lexington, Massachusetts",
8873,2,24800,Karen Ruckert,2014,civil rights attorney,"Topeka, Kansas",
8872,1,5000,Zachary Tomanelli,2014,online organizer,"Brooklyn, New York",
8875,1,10800,Richard Marvin,1991,small job contractor,"Westbrook, Connecticut",
8874,1,17400,Sean Walsh,1991,teacher,"Loxahatchee Groves, Florida",
8877,1,9000,Kate Haire,1992,computer programmer and analyst,"Wilmington, Delaware",
8876,1,12001,Kyle Reynolds,1992,electronics technician,"Chicago, Illinois",
8879,1,600,Jennifer Cross Miller,2014,communications manager,"Pacheco, California",
8878,3,51900,Chip Bell,2014,telecom engineer,"Marysville, Ohio",
829,1,0,Tony Morgan,2001,financial analyst,"Jefferson City, Tennessee",
828,1,99,Brian O'Rourke,2001,director of development,"Marblehead, Massachusetts",
825,1,1500,Nancy Casbeer,2001,law student,"Forest City, Arkansas",
824,2,16200,Kevin Laude,2001,telecommunications consultant,"Mission Viejo, California",
827,1,1,Elaine Thacker,2005,writer and consultant,"Pittsburgh, Pennsylvania",
826,3,3603,Mike Bober,2005,political fundraiser,"Arlington, Virginia",
821,1,5900,Andrew Gonzalez,2005,student,"Houston, Texas",
820,1,0,Stephanie Monaghan,2005,high school humanities teacher,"Seattle, Washington",
823,1,3300,Derek Ziegler,2001,transportation analyst,"Philadelphia, Pennsylvania",
822,1,1199,Evelyn Pan Bavier,2001,museum administrator,"Arlington, Massachusetts",
6976,16,592000,Roger Craig,2010,graduate student of computer science,"Newark, Delaware",
6977,2,23198,Scott Wells,2009,medievalist,"Los Angeles, California",
6974,1,6600,Arlene Goldberg,1994,language coordinator,"Staten Island, New York",
6975,1,1,Pat Farrior,1994,postal worker,"Pensacola, Florida",
6972,1,8801,Gwen LaTray,1995,day care provider,"Portage, Indiana",
6973,1,6300,Will Webster,1994,attorney,"Decatur, Alabama",
1713,1,7200,Dave Pedersen,1998,product manager,"Hermosa Beach, California",
1712,3,23403,Tammy Talpas,1998,engineering secretary,"Austin, Texas",
5250,2,41602,Lisa Caucci,2002,administrative manager,"Atlanta, Georgia",
1710,2,1200,Christine Black,2006,administrative assistant,"Warwick, New York",
5256,1,0,Kate Marciniak,1993,storyteller,"Chicago, Illinois",
1716,1,13999,Mike Hagesfeld,2006,software developer,"Cleveland Heights, Ohio",
1715,2,37602,Scott Gardiner,2006,Army lawyer,"Tampa, Florida",
1714,1,10801,Judie Cole,1998,administrative assistant,"Quincy, Massachusetts",
1719,1,100,Debra Winterton,1998,graduate student,"Seattle, Washington",
5259,1,1,Connie Barila,2002,business analyst,"Fort Lee, New Jersey",
3018,1,1,John Becker,2001,publications editor,"Oakdale, Minnesota",
3019,1,0,Lesley Cordell,2001,history teacher,"Seattle, Washington",
3012,1,1999,Steve Gelder,2001,stand-up comedian,"Raleigh, North Carolina",
3013,1,3700,Jessica Raine,2001,graduate student,"Brookline, Massachusetts",
3010,1,14100,Michael Rodriguez,2001,attorney,"Palm City, Florida",
3011,1,599,Anne Andrea,2001,accounting systems consultant,"Holbrook, Massachusetts",
3016,1,-200,Ross Hooper,2001,law clerk,"New York City, New York",
3017,1,0,Brad Savage,2001,law student,"Columbus, Ohio",
3014,1,9000,Kirk Crumbley,2001,advertising creative director,"Lubbock, Texas",
3015,1,1400,Susan Buda,2001,marine scientist,"Laurel, Maryland",
8729,4,67204,Stuart Anderson,2013,JAG,"New Orleans, Louisiana",
8728,1,800,Loren Gianini,2013,clinical psychology research fellow,"West Hartford, Connecticut",
8721,1,34400,Rohit Dewan,2013,financial analyst,"Federal Way, Washington",
8720,1,5599,Kristan McMahon,2013,attorney,"Annandale, Virginia",
8723,1,9200,Julie Huffman,2013,judicial research lawyer,"Oxnard, California",
8722,2,48000,Greg Buzzard,2013,organizing fellow,"Warrensburg, Missouri",
8725,1,2799,Amanda Graves,2013,writer,"Whitinsville, Massachusetts",
8724,2,41602,William Bernhardt,2013,novelist,"Midwest City, Oklahoma",
8727,2,28802,Chris Gaiman,2013,post-production coordinator,"Slatington, Pennsylvania",
8726,1,6799,Theresa Warner,2013,graduate student of Spanish,"Alton, Missouri",
4189,1,1,Susan Christman,2007,lawyer,"Independence, Virginia",
4188,1,2700,Paul Cheng,2000,physician,"Iowa City, Iowa",
4181,1,0,Chris Meding,2000,lawyer,"New York City, New York",
4180,1,10800,Zach Martin,2000,U.S. Marine corporal,"Seattle, Washington",
4183,1,400,Albert Chu,2007,software engineer,"Dublin, Ohio",
4182,1,5299,Erich Steinbergs,2000,entrepreneur,"Minneapolis, Minnesota",
4185,1,6600,Meri-Jane Rochelson,2000,college professor,"Miami, Florida",
4184,2,10798,Elizabeth McKenna,2007,graduate student and cancer researcher,"Queens, New York",
4187,1,3400,Lynda Aue,2000,teacher,"Ocean Grove, New Jersey",
4186,1,-1500,Rishi Bhandari,2000,first-year law student,"New York City, New York",
5663,3,62403,Christine Carrino Gorowara,2008,teacher educator,"Wilmington, Delaware",
5662,1,18400,Sean Kottke,2008,professor,"Lansing, Michigan",
5661,2,20646,Matt Jacobs,2008,science teacher,"Stratford, Connecticut",
5660,1,9999,Barb Schwartz,2008,veterinary technician,"Kissimmee, Florida",
5667,1,2800,Cyndy Hawley,2008,retired adult basic educator,"Morgantown, West Virginia",
5666,2,14398,Justin Waters,2008,resident physician,"Royal Oak, Michigan",
5665,1,2801,Anthony Stinton,2008,Air Force officer,"Sherwood, Oregon",
5664,1,19600,Tim Rask,2008,project administrator,"Iowa City, Iowa",
5669,1,5000,Jeannie Leoutsakos,2008,postdoctoral fellow,"Ellicott City, Maryland",
5668,2,62800,George Yates,2008,simulator instructor,"Simi Valley, California",
6402,2,42310,Geoff Strain,2004,electronics broker,"Imperial Beach, California",
6403,1,8800,Emma Span,2009,freelance sportswriter,"Brooklyn, New York",
6400,1,17200,Nathan Murphy,2009,flight controls engineer,"Mountlake Terrace, Washington",
